code_division,label_division,code_major_group,label_major_group,code_group,label_group,code_detail,label_detail,description_detail,example,unsuitable_example
E,製造業,25,はん用機械器具製造業,253,一般産業用機械・装置製造業,2533,物流運搬設備製造業,主として工場，倉庫，鉱山，その他産業用のコンベヤ及び荷役運搬設備を製造する事業所をいう。主としてエレベータ及びエスカレータを製造する事業所は細分類2532に分類される。,"['コンベヤ製造業', 'ローラーコンベヤ製造業', 'クレーン製造業（建設用を除く）', '貨物取扱装置製造業', '巻上機製造業', '自動立体倉庫装置製造業', '索道製造業', 'スキーリフト製造業']","['エレベータ製造業［2532］', 'エスカレータ製造業［2532］', '産業用ロボット製造業［2694］', '建設用クレーン製造業［2621］']"
E,製造業,25,はん用機械器具製造業,253,一般産業用機械・装置製造業,2534,工業窯炉製造業,主として石油，石炭，ガス及びその他の燃料を使用する工業窯炉を製造する事業所をいう。ただし，窯炉用の電熱装置を製造する事業所は中分類29［2929］に分類される。,['窯炉製造業（工業用のもの）'],"['窯炉用電熱装置製造業［2929］', '電気炉製造業［2929］']"
E,製造業,25,はん用機械器具製造業,253,一般産業用機械・装置製造業,2535,冷凍機・温湿調整装置製造業,"主として工業用及び商業用冷凍機，冷蔵装置，製氷機，冷凍・冷蔵ショーケース及び温湿調整装置（家庭用エアコンディショナを除く）を製造する事業所をいう。主として電気冷蔵庫，家庭用エアコンディショナを製造する事業所は中分類29［2931,2932］に分類される。","['冷凍機製造業', '製氷装置製造業', '冷蔵装置製造業', '工業用温湿調整装置製造業', '業務用エアコンディショナ製造業', '冷却塔製造業', '温度・湿度調整装置製造業', '空気調節装置製造業']","['電気冷蔵庫製造業［2931］', '家庭用エアコンディショナ製造業［2932］']"
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2591,消火器具・消火装置製造業,主として消火器，消火装置の製造及び消防自動車（車両は購入したもの）のぎ装を行う事業所をいう。ただし、主として自動車の完成品及び自動車シャシーの製造並びに組立てから消防自動車を製造する事業所は中分類31［3111]に分類される。また，主として自動車車体の製造並びに車体のシャシー組付けから消防自動車を製造する事業所は中分類31[3112]に分類される。主な製品は，送水式動力消火装置，泡まつ発生式動力消火装置，散水式動力消火装置及び消火器である。,"['消火器製造業', '消火装置製造業', '消防自動車ぎ装業']","['消防用動力ポンプ製造業［2521］', '消防用自動車製造業［3111］']"
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2592,弁・同附属品製造業,主として流体の通路においてこれを導入し，遮断などして流体の制御に用いられる弁，コック及びその部分品，附属品を製造する事業所をいう。ノズル，止め栓及び類似の配管用品を製造する事業所は中分類24［2431］に分類される。,"['一般バルブ・コック製造業', '自動調整バルブ製造業', '高温・高圧バルブ製造業', '給排水栓製造業', '蛇口製造業', 'バルブ・同附属品製造業']","['ノズル製造業［2431］', '止め栓製造業［2431］', '自動車用バルブ製造業［3113］', '自転車用バルブ製造業［3191］', '航空機用バルブ製造業［3149］']"
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2593,パイプ加工・パイプ附属品加工業,主として購入したパイプに切断，ねじ切り，曲げ作業を行い若しくはパイプ附属品の取り付け作業を行い機械用金属製パイプ加工品を製造する事業所をいう。,"['異形管製造業（購入管によるもの）', 'パイプ加工業（購入パイプによるもの）']",
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2594,玉軸受・ころ軸受製造業,主として玉及びころ軸受並びにその部分品を製造する事業所をいう。主として玉及びころ軸受以外の軸受を製造する事業所は小分類253［2531］に分類される。,"['ころ軸受・同部分品製造業', '玉軸受・同部分品製造業', 'プラスチック製軸受製造業', 'ボールベアリング製造業']",['軸受製造業（ころ・玉軸受を除く）［2531］']
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2595,ピストンリング製造業,主としてピストンリングを製造する事業所をいう。,['ピストンリング製造業'],
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2596,他に分類されないはん用機械・装置製造業,主として他に分類されないはん用的な機械・装置を製造する事業所をいう。,"['潜水装置製造業', '潤滑装置製造業', '自動車用代燃装置製造業', '駐車装置製造業', '焼却炉製造業', '重油・ガス燃焼装置製造業（ボイラ用，工業用炉用に限る），旋回窓製造業，自動車用エレベータ製造業']",
E,製造業,25,はん用機械器具製造業,259,その他のはん用機械・同部分品製造業,2599,各種機械・同部分品製造修理業（注文製造・修理）,主として自己又は他人の所有する材料を機械処理して，多種類の機械及び部分品の製造加工及び修理を行う事業所をいう。これらの事業所は一般に賃加工又は請負加工などを行うものであり，金属工作機械及び他の動力付金属加工機械をすえ付け，多種多様の機械及び部分品の製造加工と修理とを行うものである。これらの事業所はその業態に特徴があって，製造と修理とを分離しえないので，製品によって分類する一般の分類方法とは別に，修理活動をも含めて本項目を設け，これらの事業所をここに分類する。ただし，専ら機械の修理を行う事業所は大分類Ｒ－サービス業（他に分類されないもの）［90］に分類される。,"['機械・部分品製造修理業（主な製品が定まらないもの）', '取付具製造請負業（主な製品が定まらないもの）', '各種機械製造修理業（各種機械の製造と修理を行うもの）']","['一般機械修理業（修理を専業とするもの）［9011］', '電気機械器具修理業（修理を専業とするもの）［9021］']"
E,製造業,26,生産用機械器具製造業,260,管理，補助的経済活動を行う事業所（26生産用機械器具製造業）,2600,主として管理事務を行う本社等,主として生産用機械器具製造業の事業所を統括する本社等として，自企業の経営を推進するための組織全体の管理統括業務，人事・人材育成，総務，財務・経理，法務，知的財産管理，企画，広報・宣伝，調査・研究開発，生産・プロジェクト管理，不動産管理，情報システム管理，保有資機材の管理，仕入・原材料購入，役務・資材調達等の現業以外の業務を行う事業所をいう。,['管理事務を行う本社・本所・本店・支社・支所'],
E,製造業,26,生産用機械器具製造業,260,管理，補助的経済活動を行う事業所（26生産用機械器具製造業）,2609,その他の管理，補助的経済活動を行う事業所,主として生産用機械器具製造業における活動を促進するため，同一企業の他事業所に対して，輸送，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,"['自家用車庫', '自家用修理工場', '自家用補修所', '自家用倉庫']",
E,製造業,26,生産用機械器具製造業,261,農業用機械製造業（農業用器具を除く）,2611,農業用機械製造業（農業用器具を除く）,主として耕うん，整地，栽培，管理，収穫，調整用，その他の農業用に使用される機械を製造する事業所をいう。主として農業用手道具を製造する事業所は中分類24［2426］に分類される。,"['農業用機械製造業', '動力耕うん機製造業', 'は種機械製造業', '刈取機械製造業', '砕土機製造業', '噴霧機・散粉機製造業', '脱穀機製造業', '除草機製造業', 'わら加工用機械製造業', '飼料・穀物乾燥機製造業', 'ふ卵装置製造業', '育すう装置製造業', 'ガーデントラクタ製造業', '電気ふ卵器製造業', '農業用トラクタ製造業']","['農業用器具製造業［2426］', '集材機械製造業［2699］']"
E,製造業,26,生産用機械器具製造業,262,建設機械・鉱山機械製造業,2621,建設機械・鉱山機械製造業,主として建設工事，土木建設，鉱山業に使用される重機械器具及び鉱山業，他に分類されない一般産業用に使用される破砕機，摩砕機，選別機を製造する事業所をいう。,"['建設機械・同装置・部分品・附属品製造業', '鉱山機械・同装置・部分品・附属品製造業（ビット，スペ－ド，スチ－ルなど）', 'さく井機械製造業', 'エキスカベータ製造業', 'タンバーカ製造業', '油田用機械器具製造業', 'ロードローラ製造業', 'コンクリートミキサ製造業', 'ふるい分機製造業', '破砕機製造業', '選別機製造業', '選鉱装置製造業', '建設用トラクタ製造業', '建設用クレーン製造業', '建設用ショベルトラック製造業']","['クレーン製造業（建設用を除く）［2533］', 'ダンプトラック製造業［3111］', '遠心分離機製造業［2652］', 'ショベルトラック製造業（建設用を除く）［3159］']"
E,製造業,26,生産用機械器具製造業,263,繊維機械製造業,2631,化学繊維機械・紡績機械製造業,主として糸を製造する機械を製造する事業所をいう。主な製品は，化学繊維機械，紡績機械，蚕糸機械などである。,"['綿・スフ紡績機械製造業', '毛紡績機械製造業', '麻紡績機械製造業', '絹紡績機械製造業', 'ねん糸機械製造業', '蚕糸機械製造業', '化学繊維機械製造業']",
E,製造業,26,生産用機械器具製造業,263,繊維機械製造業,2632,製織機械・編組機械製造業,主として製織機械（製織用準備機械を含む），編機，組機，レース機械，刺しゅう機械，製網機械，製綱機械のような織物・編物製造機械を製造する事業所をいう。主として毛糸手編機械を製造する事業所は細分類2635に分類される。,"['綿織機製造業', '絹・人絹織機製造業', '麻・毛織機製造業', '特殊織機製造業（リボン，ビロード，じゅうたんなど）', '製織用準備機械製造業', '製ちゅう（紐）機製造業', 'ニット機械製造業', '製網機械製造業', '製綱機械製造業', 'レース機械製造業', '刺しゅう機械製造業']","['金属織物用機械製造業［2699］', '金網製造機械製造業［2699］', '毛糸手編機械製造業［2635］']"
E,製造業,26,生産用機械器具製造業,263,繊維機械製造業,2633,染色整理仕上機械製造業,主として洗浄，精練，漂白，なっ染，乾燥機械などの糸及び織物の処理・仕上機械を製造する事業所をいう。,"['繊維精練・漂白機械製造業', '染色機械製造業', 'なっ染機械製造業', '繊維仕上機械製造業', '織物仕上機械製造業', '織物乾燥機械製造業']",
E,製造業,26,生産用機械器具製造業,263,繊維機械製造業,2634,繊維機械部分品・取付具・附属品製造業,主として繊維機械の部分品，取付具及び附属品を製造する事業所をいう。主な製品は，化学繊維機械部分品，紡績機械部分品，製織機械部分品，編組機械部分品，染色整理仕上機械部分品，スピンドル，針布，シャットル，ワイヤ－ヘルド，ドビー，ジャカ－ド，おさ，木管，ドロッパ，メリヤス針，チンロ－ラ，フルテッドロ－ラ，リングなどである。主としてミシン部分品を製造する事業所は細分類2635に分類される。,"['化学繊維機械部分品製造業', '紡績機械部分品製造業', '製織機械部分品製造業', '染色・整理・仕上機械部分品製造業', 'スピンドル製造業', '針布製造業', 'シャットル製造業', 'ドビー製造業', 'ジャカード製造業', 'おさ製造業', '木管製造業（紡績用のもの）', 'メリヤス針製造業', 'ノズル（紡糸用のもの）製造業', 'プラスチック製ボビン製造業（繊維機械用）']","['ノズル（配管用）製造業［2431］', 'ミシン部分品製造業［2635］', '編針製造業［3224］']"
E,製造業,26,生産用機械器具製造業,263,繊維機械製造業,2635,縫製機械製造業,主としてミシン及びミシン以外の縫製機械（縫製準備工程機械、縫製仕上工程機械を含む）を製造する事業所をいう。,"['工業用ミシン製造業', '家庭用ミシン製造業', '毛糸手編機械製造業（同附属品製造業を含む）', 'ミシン部分品及び附属品製造業（テーブルを除く）', '縫製準備工程機械（縫製用裁断機，目打機，柄合機，延反機，解反機）製造業', '縫製仕上工程機械（プレス機）製造業']","['ミシンテーブル製造業（木製）［1311］', 'ミシン針製造業［3224］', '高周波ミシン製造業［2969］']"
E,製造業,26,生産用機械器具製造業,264,生活関連産業用機械製造業,2641,食品機械・同装置製造業,主として農産物，畜産物又は水産物を原料素材として加工処理し，これを多種多様な食品，飲料，調味料等に調理精製するための工程において使用される食品機械・器具及び装置を製造する事業所をいう。主として缶，瓶などに充てんする機械装置及び同部分品，附属品を製造する事業所は細分類2645に，冷凍機械を製造する事業所は中分類25［2535］に分類される。,"['精米機械・同装置製造業', '精麦機械・同装置製造業', '製粉機械・同装置製造業', '製めん（麺）機械・同装置製造業', '製パン機械・同装置製造業', '製菓機械・同装置製造業', '醸造用機械・同装置製造業', '牛乳加工機械・同装置製造業', '飲料加工機械・同装置製造業', '肉類加工機械・同装置製造業', '水産加工機械・同装置製造業', '製茶用機械・同装置製造業', '豆腐製造機械・同装置製造業', '調理食品加工機械・同装置製造業', '食料品加工機械・同部分品・附属品製造業']","['冷凍機械製造業［2535］', '缶詰機械製造業［2645］', '瓶詰機械製造業［2645］', '充てん機械製造業（缶詰，瓶詰など）［2645］']"
E,製造業,26,生産用機械器具製造業,264,生活関連産業用機械製造業,2642,木材加工機械製造業,主として木材加工機械及び運搬が容易な電動式木工機械を製造する事業所をいう。主としてかんな，おの，小刀，手引のこぎり及びのこ刃を製造する事業所は中分類24［2423，2425］に分類される。,"['製材機械製造業', '木工旋盤製造業', 'ベニヤ機械製造業', '自動かんな製造業', '繊維板機械製造業', 'のこ盤製造業']","['木工用手道具製造業［2423］', '手引のこぎり・のこ刃製造業［2425］', '目立機械製造業［2699］']"
E,製造業,26,生産用機械器具製造業,264,生活関連産業用機械製造業,2643,パルプ装置・製紙機械製造業,主としてパルプ，紙及び板紙製造に用いる機械を製造する事業所をいう。主として印刷・製本業用の機械を製造する事業所は細分類2644に分類される。,"['パルプ製造機械・同装置製造業', '製紙機械・同装置製造業']",['印刷・製本機械製造業［2644］']
E,製造業,26,生産用機械器具製造業,264,生活関連産業用機械製造業,2644,印刷・製本・紙工機械製造業,主として印刷所，製本所，紙工品製造事業所などで用いる機械を製造する事業所をいう。,"['印刷機械・同装置製造業（事務用を除く）', '製版機械・同装置製造業', '製本機械・同装置製造業', '紙工機械製造業']","['染色機械製造業［2633］', '事務用印刷機械製造業［2719］', '活字製造業［1521］', '謄写版製造業［3269］']"
E,製造業,26,生産用機械器具製造業,264,生活関連産業用機械製造業,2645,包装・荷造機械製造業,主として包装（充てんを含む）及び荷造りする機械装置及び同部分品，附属品などを製造する事業所をいう。また，瓶，缶などに充てんする機械装置及び同部分品，附属品を製造する事業所も本分類に含まれる。主として食品機械を製造する事業所は細分類2641に，プラスチック成形加工機械を製造する事業所は小分類265［2653］に，計量器を製造する事業所は中分類27［273］に分類される。,"['充てん機械製造業', '袋詰め機製造業', '容器成形充てん機製造業', '缶詰機械製造業', '瓶詰機械製造業', 'シール機製造業', '結さつ機製造業', 'ラベル貼り機製造業', '小箱詰機製造業', '上包み機製造業（折畳み式，ひねり形式，かぶせ形式，真空吸着式，収縮式，ストレッチ式を含む）', '真空包装機及びガス封入包装機製造業', 'ケーサー製造業', 'ケースのり付機製造業', 'テープ貼り機製造業', 'パレット包装機製造業', 'バンド掛け機製造業', 'ひも掛け機製造業', 'ステープラ製造業']","['食品機械製造業［2641］', '紙工機械製造業［2644］', 'プラスチック成形加工機械製造業［2653］', 'はかり製造業［2732］']"
E,製造業,26,生産用機械器具製造業,265,基礎素材産業用機械製造業,2651,鋳造装置製造業,主として鋳造装置を製造する事業所をいう。,"['鋳造装置製造業', '造型装置製造業', '注湯装置製造業', '製品処理装置製造業', '砂処理装置製造業', 'ダイカストマシン・同附属装置製造業']",
E,製造業,26,生産用機械器具製造業,265,基礎素材産業用機械製造業,2652,化学機械・同装置製造業,主として一般化学製品製造工場などで使用される機械及び装置を製造する事業所をいう。主な製品は，分離機器，熱交換器，混合機，反応用機器，蒸発機器，電解槽，乾燥機器，焼成機などである。主として醸造用機械・同装置を製造する事業所は小分類264［2641］に，赤外線乾燥装置を製造する事業所は中分類29［2929］に，高周波加熱装置を製造する事業所は中分類29［2969］に分類される。,"['化学機械・同装置製造業', 'ろ過機器・同装置製造業', '分離機器・同装置製造業', '集じん機器・同装置製造業', '圧搾機器・同装置製造業', '熱交換機・同装置製造業', '混合機・かくはん機・粉砕機・同装置製造業', '反応用機器・同装置製造業', '蒸煮機器・同装置製造業', '化学装置用タンク・同装置製造業', '乾燥機器・同装置製造業', '焼成機器・同装置製造業', '造水機器・同装置製造業', '大気汚染防止機器・同装置製造業', '水質汚濁防止機器・同装置製造業', '廃棄物処理機器・同装置製造業', '純水製造装置製造業', '廃液処理装置製造業', 'クリーンルーム装置製造業', '遠心分離機製造業', 'インテングミキサ製造業', 'ニーダ製造業', 'ブレンダ製造業']","['醸造用機械・同装置製造業［2641］', '赤外線乾燥装置製造業［2929］', '高周波加熱装置製造業［2969］', 'コンクリートミキサ製造業［2621］']"
E,製造業,26,生産用機械器具製造業,265,基礎素材産業用機械製造業,2653,プラスチック加工機械・同附属装置製造業,主としてプラスチック加工機械，同附属装置を製造する事業所をいう。主として混練混合機を製造する事業所は細分類2652に分類される。,"['圧縮成形機製造業', '射出成形機製造業', '押出成形機製造業', '中空成形機製造業', 'カレンダ製造業（プラスチック加工用）', '真空成形機製造業', '合成樹脂用溶接機・同応用装置製造業', 'タブレットマシン製造業，ペレット装置製造業，グラニュレ－タ製造業，コ－ティング機製造業', 'プラスチック成形加工機械製造業']","['混合機製造業［2652］', 'インテングミキサ製造業［2652］', 'ニーダ製造業［2652］', 'ブレンダ製造業［2652］']"
E,製造業,26,生産用機械器具製造業,266,金属加工機械製造業,2661,金属工作機械製造業,主として金属塊から切削加工製品を製造する工作機械類を製造する事業所をいう。主な製品は，旋盤，ボ－ル盤，中ぐり盤，フライス盤，研削盤，歯切盤及び歯車仕上機械，専用機（金属工作機械），マシニングセンタ，放電加工機などである。,"['金属工作機械製造業', '旋盤製造業', 'ボール盤製造業', 'フライス盤製造業', '研削盤製造業', '歯切盤製造業', '歯切盤及び歯車仕上げ機械製造業', 'マシニングセンタ製造業', '放電加工機械製造業']","['鍛造機械製造業［2662］', '金属プレス機械製造業［2662］', '工作機械部分品・附属品製造業［2663］', 'タップダイス製造業［2664］', '機械工具製造業［2664］', '切削工具製造業［2664］']"
E,製造業,26,生産用機械器具製造業,266,金属加工機械製造業,2662,金属加工機械製造業（金属工作機械を除く）,主としてプレス，鍛造，屈曲，圧延，切断を行う機械を製造する事業所をいう。これらの機械の成形作業は切削工具によらないものである。主な製品は，圧延機械，線引機，製管機，ベンディングマシン，液圧プレス，機械プレス，せん断機，鍛造機，ワイヤフォ－ミングマシン，人力プレス，ガス溶接機などである。主として電気溶接機を製造する事業所は中分類29［2921］に分類される。,"['圧延機械製造業', '線引機製造業', '製管機製造業', 'プレス機械製造業', 'せん断機製造業', '鍛造機製造業', 'ガス溶接機製造業', '巻線機（コイルワインディングマシン）製造業', '空気ハンマ製造業']","['電気溶接機製造業［2921］', 'ダイカストマシン製造業［2651］', '金属加工機械部分品・附属品製造業［2663］']"
E,製造業,26,生産用機械器具製造業,266,金属加工機械製造業,2663,金属工作機械用・金属加工機械用部分品・附属品製造業（機械工具，金型を除く）,主として金属工作機械並びに金属加工機械用部分品及び附属品を製造する事業所をいう。主な製品は，(1)旋盤，ボ－ル盤，中ぐり盤，フライス盤，その他の工作機械用部分品及び附属品，(2)金属圧延用ロール，ダイピン類及びダイスプリングなどである。,"['金属工作機械部分品製造業', '金属加工機械部分品製造業', '金属圧延用ロール製造業']","['治具製造業［2664］', '金型製造業［2691,2692］']"
E,製造業,26,生産用機械器具製造業,266,金属加工機械製造業,2664,機械工具製造業（粉末や金業を除く）,主として動力付の手持工具，切削工具，工具保持器，治具などを製造する事業所をいう。主な製品は，(1)電動工具，空気動工具，(2)ブローチ，カッタ，バイト，ビット，ドレッサ，ドリル，リ－マ，タップ，ダイス，ダイヤモンド工具，超硬工具，その他の切削工具，(3)アーバ，コレット，ソケットその他の工具保持器などである。主として手道具（動力付きを除く）を製造する事業所は中分類24［2423］に，超硬チップを製造する事業所は中分類24［2453］に分類される。,"['特殊鋼工具製造業', '治具製造業', 'ダイヤモンド工具製造業', '超硬工具製造業', '切削工具製造業', '動力付手持工具製造業（ドリル，びょう打ハンマ，グラインダなど）', 'タップ・ダイス製造業', '機械工具製造業', '空気動工具製造業']","['手道具製造業［2423］', '工業用計量器製造業［273］', '超硬チップ製造業［2453］']"
E,製造業,26,生産用機械器具製造業,267,半導体・フラットパネルディスプレイ製造装置製造業,2671,半導体製造装置製造業,主として半導体（半導体集積回路，半導体素子）の製造に利用されるマスク・レチクル製造装置，ウェーハプロセス（電子回路形成）装置，半導体チップ組立装置などの各種製造装置を製造する事業所をいう。主として設計用装置を製造する事業所は中分類30［3031］に，検査用装置（電気計測器）を製造する事業所は中分類29［2971］に，純水製造装置を製造する事業所は小分類265［2652］に分類される。,"['ウェーハ加工（スライシング，研削，ラッピング）装置製造業', 'ウェーハ熱処理（酸化，拡散）装置製造業', 'ウェーハ露光装置製造業', 'ウェーハレジスト処理装置製造業', 'マスク・レチクル製造装置製造業', 'ウェーハ洗浄・乾燥装置製造業', 'ウェーハエッチング装置製造業', 'ウェーハイオン注入装置製造業', 'ウェーハ薄膜形成装置（ＣＶＤ，スパッタリング，エピタキシャル成長）製造業', 'ウェーハ真空蒸着装置製造業', 'ウェーハダイシング装置製造業', 'チップボンディング装置製造業', 'チップモールディング装置製造業', '']","['半導体設計用装置製造業［3031］', '分析機器製造業［2735］', '温度・湿度調整装置製造業［2535］', '純水製造装置製造業［2652］', '廃液処理装置製造業［2652］', 'ガス制御装置製造業（工業計器用）［2972］', 'ロボット製造業［2694］', '制御機器製造業（工業計器用）［2972］', 'クリーンルーム装置製造業［2652］', '検査・評価装置製造業（電気計測器用）［2971］']"
E,製造業,26,生産用機械器具製造業,267,半導体・フラットパネルディスプレイ製造装置製造業,2672,フラットパネルディスプレイ製造装置製造業,主として液晶パネル（ＬＣＤ）の製造に利用されるガラス基板製造用装置，カラーフィルタ製造用装置などの各種製造装置を製造する事業所をいう。主として設計用装置を製造する事業所は中分類30［3031］に，検査用装置（電気計測器）を製造する事業所は中分類29［2971］に，純水製造装置を製造する事業所は小分類265［2652］に分類される。,"['液晶パネル熱処理（酸化，拡散）装置製造業', '液晶パネル露光装置製造業', '液晶パネルレジスト処理装置製造業', '液晶パネル洗浄・乾燥装置製造業', '液晶パネルエッチング装置製造業', '液晶パネルイオン注入装置製造業', '液晶パネル薄膜形成装置（ＣＶＤ，スパッタリング，エピタキシャル成長）製造業', '液晶パネル真空蒸着装置製造業', '液晶パネルガラス加工装置製造業', '液晶パネル陽極酸化装置製造業', '液晶パネルラビング装置製造業', '液晶パネル基板貼合わせ装置製造業', '液晶パネル用塗布装置製造業', '液晶パネルエージング装置製造業', '液晶パネル用剥離装置製造業', '液晶パネルレーザーリベア装置製造業', '液晶パネル真空注入装置製造業', '液晶パネルトリミング装置製造業']","['半導体設計用装置製造業［3031］', '温度・湿度調整装置製造業［2535］', '純水製造装置製造業［2652］', '廃液処理装置製造業［2652］', 'ガス制御装置製造業（工業計器用）［2972］', 'ロボット製造業［2694］', '制御機器製造業（工業計器用）［2972］', 'クリーンルーム装置製造業［2652］', '検査・評価装置製造業（電気計測器用）［2971］']"
E,製造業,26,生産用機械器具製造業,269,その他の生産用機械・同部分品製造業,2691,金属用金型・同部分品・附属品製造業,主として金属製品の塑性加工に使用される金属製の型（プレス用，鍛造用，粉末や金用，鋳造用，ダイカスト用など），部品（ガイドピンなど）及び附属品（ダイセットなど）を製造する事業所をいう。,"['金属製品用金型製造業', '金属用金型部分品・附属品製造業']",
E,製造業,26,生産用機械器具製造業,269,その他の生産用機械・同部分品製造業,2692,非金属用金型・同部分品・附属品製造業,主として非金属製品の塑性加工に使用される金属製の型（プレス用，プラスチック用，ゴム用，ガラス用，窯業用など），部品（ガイドピンなど）及び附属品（ダイセットなど）を製造する事業所をいう。,"['非金属製品用金型製造業', '非金属用金型部分品・附属品製造業']",
E,製造業,26,生産用機械器具製造業,269,その他の生産用機械・同部分品製造業,2693,真空装置・真空機器製造業,主として真空装置，真空ポンプ，真空装置用部品，真空装置附属装置等を製造する事業所をいう。主として半導体製造装置を製造する事業所は小分類267［2671］に，フラットパネルディスプレイ製造装置を製造する事業所は小分類267［2672］に分類される。,"['真空や金装置，真空化学装置，真空蒸着装置，スパッタリング装置，ドライエッチング装置，ＣＶＤ装置，イオン注入装置等真空装置製造業，真空ポンプ製造業', '真空装置用部品製造業', '真空装置用附属機器製造業']","['半導体製造装置製造業［2671］', '分析機器製造業［2735］']"
E,製造業,26,生産用機械器具製造業,269,その他の生産用機械・同部分品製造業,2694,ロボット製造業,主としてマニプレータ，固定シ－ケンスロボット，可変シ－ケンスロボット，プレイバックロボット，数値制御ロボットなどの産業用ロボット及び福祉ロボット，医療ロボット，アミューズメントロボット，メンテナンスロボット，災害対応ロボットなどのサービス用ロボットを製造する事業所をいう。ただし，自動立体倉庫装置を製造する事業所は中分類25［2533］に分類される。,"['産業用ロボット製造業', 'サービス用ロボット製造業']",['自動立体倉庫装置製造業［2533］']
E,製造業,26,生産用機械器具製造業,269,その他の生産用機械・同部分品製造業,2699,他に分類されない生産用機械・同部分品製造業,主として他に分類されない特殊な生産用機械器具を製造する事業所をいう。主な製品は，繰綿機，帽子製造機，白熱電球製造装置，革処理機，たばこ製造機械，ゴム製品製造機械などである。,"['繰綿機械製造業', '帽子製造機械製造業', '皮革処理機械製造業', 'ゴム製品製造機械製造業', 'たばこ製造機械製造業', '製靴機械製造業', '石工機械製造業', '製瓶機械製造業', '鉛筆製造機械製造業', '産業用銃製造業', '捕鯨砲製造業', '集材機械製造業', '金網製造機械製造業', '自動選瓶機械製造業', 'のり刈取機械製造業', '目立機械製造業', '金属織物用機械製造業']","['縫製機械製造業［2635］', '製菓機械・同装置製造業［2641］', 'プラスチック加工機械製造業［2653］', 'アンプル充てん機械製造業［2645］']"
E,製造業,27,業務用機械器具製造業,270,管理，補助的経済活動を行う事業所（27業務用機械器具製造業）,2700,主として管理事務を行う本社等,主として業務用機械器具製造業の事業所を統括する本社等として，自企業の経営を推進するための組織全体の管理統括業務，人事・人材育成，総務，財務・経理，法務，知的財産管理，企画，広報・宣伝，調査・研究開発，生産・プロジェクト管理，不動産管理，情報システム管理，保有資機材の管理，仕入・原材料購入，役務・資材調達等の現業以外の業務を行う事業所をいう。,['管理事務を行う本社・本所・本店・支社・支所'],
E,製造業,27,業務用機械器具製造業,270,管理，補助的経済活動を行う事業所（27業務用機械器具製造業）,2709,その他の管理，補助的経済活動を行う事業所,主として業務用機械器具製造業における活動を促進するため，同一企業の他事業所に対して，輸送，清掃，修理・整備，保安等の支援業務を行う事業所をいう。,"['自家用車庫', '自家用修理工場', '自家用補修所', '自家用倉庫']",
E,製造業,27,業務用機械器具製造業,271,事務用機械器具製造業,2711,複写機製造業,主として複写機を製造する事業所をいう。,['複写機製造業'],
E,製造業,27,業務用機械器具製造業,271,事務用機械器具製造業,2719,その他の事務用機械器具製造業,主として事務用機械器具（複写機を除く）を製造する事業所をいう。主な製品は，データ処理機械，計算機械，謄写機，事務用印刷機，あて名印刷機，マイクロ写真機械，時間記録機械，金銭登録機械，ファイリングシステム用器具，貨幣処理機械などである。,"['事務用機械器具製造業', '事務用印刷機械製造業', '電子式卓上計算機製造業', '電子会計機製造業（プログラム内蔵方式でないもの）', '分類機，検孔機などのカード式関係機器製造業', 'エアシュータ（気送管）製造業', '事務用シュレッダ製造業', '製図機械器具製造業']","['電子計算機製造業（プログラム内蔵方式であってプログラム言語を使用するものに限る）［3031］', '電子会計機製造業（プログラム内蔵方式であってプログラム言語を使用するものに限る）［3031］', '謄写版製造業［3269］', '計算尺製造業［3269］', '製図用器具（三角・Ｔ定規，コンパス，烏口など）製造業［3269］', 'そろばん製造業［3269］']"
E,製造業,27,業務用機械器具製造業,272,サービス用・娯楽用機械器具製造業,2721,サービス用機械器具製造業,主としてサービス用機械器具及び装置を製造する事業所をいう。主な製品は，営業用洗濯機，ドライクリーニング機，ドライクリーニング用プレス機，自動車関連サービス機械器具などである。,"['営業用洗濯機製造業', 'ドライクリーニング機製造業', 'ドライクリーニング用プレス機製造業', '自動車整備・サービス機器製造業（自動車電装試験機器，自動車整備リフト，自動車洗浄機，自動車ジャッキ，自動車車輪機器，自動車車体機器，自動車車検機器，自動車給油機器等）']","['家庭用電気洗濯機製造業［2933］', '電気掃除機製造業［2933］', '縫製仕上工程機械（プレス機）製造業[2635］', '両替機製造業［2729］', '自動改札機製造業[2729］', '自動入場機製造業［2729］', 'コインロッカー製造業［2729］', '自動ドア製造業［2729］', '浄水器製造業［2729］']"
E,製造業,27,業務用機械器具製造業,272,サービス用・娯楽用機械器具製造業,2722,娯楽用機械製造業,主として各種遊技場で供されるアミューズメント機器，遊園施設機械，遊戯機械を製造する事業所をいう。,"['アミューズメント機器製造業', '遊園施設機械製造業', '遊戯機械製造業']",['家庭用テレビゲーム機製造業［3251］']
